h3_10,kunta,pno,kem_2000,askem_2000,kem_2016,askem_2016,kem_muutos,askem_muutos,palv_pien_2000,palv_2000,kaup_2000,pt_2000,palv_pien_2016,palv_2016,kaup_2016,pt_2016,palv_pien_muutos,palv_muutos,kaup_muutos,pt_muutos
8a0899688c2ffff,Espoo,Karakallio,0.0,0.0,1684.0,0.0,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcaffff,Espoo,Karakallio,656.0,607.0,1494.0,1423.0,838.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d55ffff,Espoo,Karakallio,292.0,282.0,1250.0,1194.0,958.0,912.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,0.0
8a0899688117fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0
8a089968caa7fff,Espoo,Karakallio,381.0,0.0,1043.0,990.0,662.0,990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d51ffff,Espoo,Karakallio,245.0,189.0,1003.0,831.0,758.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d4f7fff,Espoo,Karakallio,85.0,65.0,965.0,927.0,880.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dc9ffff,Espoo,Karakallio,219.0,219.0,1050.0,1014.0,831.0,795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968cadffff,Espoo,Karakallio,662.0,662.0,1889.0,1865.0,1227.0,1203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d67fff,Espoo,Karakallio,348.0,310.0,348.0,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688b8ffff,Espoo,Karakallio,105.0,105.0,0.0,0.0,-105.0,-105.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0
8a0899688107fff,Espoo,Karakallio,522.0,522.0,545.0,522.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d57fff,Espoo,Karakallio,1715.0,0.0,0.0,0.0,-1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c377fff,Espoo,Karakallio,670.0,634.0,1051.0,1051.0,381.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968885ffff,Espoo,Karakallio,1132.0,1132.0,1132.0,1132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968caf7fff,Espoo,Karakallio,718.0,559.0,912.0,866.0,194.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0e7fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dc97fff,Espoo,Karakallio,136.0,91.0,372.0,345.0,236.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c08ffff,Espoo,Karakallio,4066.0,3991.0,4066.0,3991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d4c7fff,Espoo,Karakallio,401.0,335.0,1307.0,1147.0,906.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ca5ffff,Espoo,Karakallio,1238.0,1196.0,1690.0,1635.0,452.0,439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968890ffff,Espoo,Karakallio,1073.0,1073.0,4839.0,4839.0,3766.0,3766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c77fff,Espoo,Karakallio,5532.0,3990.0,5532.0,3990.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8a0899688c47fff,Espoo,Karakallio,871.0,87.0,864.0,87.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968889ffff,Espoo,Karakallio,2206.0,2051.0,2645.0,2510.0,439.0,459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968881ffff,Espoo,Karakallio,5722.0,5722.0,7849.0,7849.0,2127.0,2127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688b87fff,Espoo,Karakallio,121.0,101.0,60.0,60.0,-61.0,-41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c677fff,Espoo,Karakallio,2000.0,1854.0,2074.0,2074.0,74.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d557fff,Espoo,Karakallio,851.0,716.0,1122.0,936.0,271.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968caaffff,Espoo,Karakallio,1585.0,1567.0,1773.0,1734.0,188.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c6dffff,Espoo,Karakallio,1422.0,1391.0,1509.0,1447.0,87.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688957fff,Espoo,Karakallio,984.0,800.0,958.0,800.0,-26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c2e7fff,Espoo,Karakallio,76.0,76.0,0.0,0.0,-76.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ca8ffff,Espoo,Karakallio,1299.0,1221.0,1956.0,1903.0,657.0,682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dd87fff,Espoo,Karakallio,841.0,727.0,2320.0,2017.0,1479.0,1290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0cffff,Espoo,Karakallio,3516.0,0.0,7596.0,0.0,4080.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0
8a089968d50ffff,Espoo,Karakallio,287.0,287.0,809.0,809.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688a37fff,Espoo,Karakallio,407.0,375.0,407.0,375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dd8ffff,Espoo,Karakallio,120.0,120.0,762.0,697.0,642.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c72ffff,Espoo,Karakallio,11022.0,11022.0,11022.0,11022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089968d7a7fff,Espoo,Karakallio,655.0,624.0,1856.0,1824.0,1201.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c2effff,Espoo,Karakallio,430.0,430.0,430.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c277fff,Espoo,Karakallio,1574.0,909.0,1735.0,1714.0,161.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888effff,Espoo,Karakallio,3839.0,1555.0,3326.0,1555.0,-513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c6cffff,Espoo,Karakallio,1099.0,1070.0,1629.0,1620.0,530.0,550.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-3.0,0.0
8a089968c35ffff,Espoo,Karakallio,718.0,665.0,1982.0,1634.0,1264.0,969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688997fff,Espoo,Karakallio,3627.0,3566.0,3747.0,3696.0,120.0,130.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
8a089968c387fff,Espoo,Karakallio,3098.0,3098.0,3163.0,3098.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c077fff,Espoo,Karakallio,220.0,0.0,6933.0,0.0,6713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c34ffff,Espoo,Karakallio,309.0,309.0,1205.0,1164.0,896.0,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c297fff,Espoo,Karakallio,7047.0,7047.0,7047.0,7047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d577fff,Espoo,Karakallio,1001.0,886.0,1992.0,1845.0,991.0,959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688897fff,Espoo,Karakallio,5274.0,4056.0,5754.0,4056.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ca97fff,Espoo,Karakallio,1258.0,0.0,6860.0,6860.0,5602.0,6860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d45ffff,Espoo,Karakallio,265.0,243.0,1872.0,1850.0,1607.0,1607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c247fff,Espoo,Karakallio,501.0,465.0,2342.0,2198.0,1841.0,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c2d7fff,Espoo,Karakallio,2554.0,706.0,2640.0,780.0,86.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888b7fff,Espoo,Karakallio,2878.0,1180.0,2421.0,1180.0,-457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcf7fff,Espoo,Karakallio,939.0,864.0,1109.0,945.0,170.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d6ffff,Espoo,Karakallio,1406.0,1318.0,1400.0,1312.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcc7fff,Espoo,Karakallio,1030.0,1018.0,965.0,937.0,-65.0,-81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c06ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,28.0,0.0,0.0,0.0,0.0,0.0,-1.0,-29.0,-28.0,0.0
8a089968ddb7fff,Espoo,Karakallio,627.0,581.0,1548.0,1524.0,921.0,943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c767fff,Espoo,Karakallio,5242.0,1755.0,4841.0,1755.0,-401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c727fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c647fff,Espoo,Karakallio,1955.0,1955.0,1955.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888c7fff,Espoo,Karakallio,1727.0,420.0,1727.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d427fff,Espoo,Karakallio,347.0,347.0,1953.0,1818.0,1606.0,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688baffff,Espoo,Karakallio,750.0,0.0,0.0,0.0,-750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688827fff,Espoo,Karakallio,5248.0,5110.0,4804.0,4640.0,-444.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d467fff,Espoo,Karakallio,10.0,0.0,1834.0,1784.0,1824.0,1784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ca1ffff,Espoo,Karakallio,1297.0,1233.0,2113.0,2049.0,816.0,816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d44ffff,Espoo,Karakallio,381.0,371.0,1555.0,1463.0,1174.0,1092.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c397fff,Espoo,Karakallio,1231.0,0.0,7618.0,6422.0,6387.0,6422.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8a0899688927fff,Espoo,Karakallio,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c747fff,Espoo,Karakallio,1048.0,1048.0,1053.0,1053.0,5.0,5.0,2.0,62.0,31.0,27.0,0.0,0.0,0.0,0.0,-2.0,-62.0,-31.0,-27.0
8a089968c757fff,Espoo,Karakallio,1308.0,1308.0,1215.0,1215.0,-93.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d5ffff,Espoo,Karakallio,1084.0,1019.0,1497.0,1426.0,413.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688a17fff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968ca87fff,Espoo,Karakallio,10749.0,0.0,3016.0,2970.0,-7733.0,2970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c657fff,Espoo,Karakallio,2135.0,1955.0,2135.0,1955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d567fff,Espoo,Karakallio,940.0,907.0,1700.0,1622.0,760.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c76ffff,Espoo,Karakallio,5523.0,4944.0,1750.0,1725.0,-3773.0,-3219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688d47fff,Espoo,Karakallio,60.0,60.0,466.0,466.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968cad7fff,Espoo,Karakallio,1065.0,1026.0,1613.0,1479.0,548.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c22ffff,Espoo,Karakallio,492.0,492.0,648.0,648.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d52ffff,Espoo,Karakallio,668.0,575.0,864.0,771.0,196.0,196.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0
8a089968ca9ffff,Espoo,Karakallio,1280.0,120.0,2218.0,2173.0,938.0,2053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d437fff,Espoo,Karakallio,0.0,0.0,3957.0,3740.0,3957.0,3740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c6e7fff,Espoo,Karakallio,510.0,499.0,956.0,951.0,446.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c347fff,Espoo,Karakallio,890.0,783.0,1544.0,1450.0,654.0,667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcdffff,Espoo,Karakallio,820.0,730.0,1381.0,1286.0,561.0,556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688b17fff,Espoo,Karakallio,1566.0,0.0,2516.0,0.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688987fff,Espoo,Karakallio,298.0,0.0,298.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
8a089968d547fff,Espoo,Karakallio,794.0,794.0,1487.0,1457.0,693.0,663.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a08996888f7fff,Espoo,Karakallio,651.0,0.0,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c01ffff,Espoo,Karakallio,4182.0,4182.0,4182.0,4182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968caeffff,Espoo,Karakallio,751.0,716.0,2443.0,2302.0,1692.0,1586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dc8ffff,Espoo,Karakallio,1216.0,1174.0,1205.0,1161.0,-11.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996889a7fff,Espoo,Karakallio,1930.0,1930.0,1930.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968899ffff,Espoo,Karakallio,279.0,279.0,285.0,285.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcd7fff,Espoo,Karakallio,1584.0,1557.0,1405.0,1378.0,-179.0,-179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d457fff,Espoo,Karakallio,182.0,120.0,872.0,723.0,690.0,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dc87fff,Espoo,Karakallio,966.0,966.0,2217.0,2121.0,1251.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688837fff,Espoo,Karakallio,3305.0,3263.0,3349.0,3263.0,44.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-1.0,2.0,-1.0,0.0
8a089968c257fff,Espoo,Karakallio,1653.0,1428.0,1899.0,1674.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d4e7fff,Espoo,Karakallio,261.0,241.0,646.0,496.0,385.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c0f7fff,Espoo,Karakallio,6021.0,5991.0,6021.0,5991.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089968c66ffff,Espoo,Karakallio,3394.0,3394.0,3394.0,3394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c05ffff,Espoo,Karakallio,4107.0,4107.0,4107.0,4107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d4cffff,Espoo,Karakallio,82.0,50.0,1339.0,1206.0,1257.0,1156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c25ffff,Espoo,Karakallio,1665.0,1575.0,1665.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c627fff,Espoo,Karakallio,158.0,158.0,158.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c2b7fff,Espoo,Karakallio,3080.0,3080.0,3080.0,3080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c32ffff,Espoo,Karakallio,1008.0,996.0,1818.0,1742.0,810.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c20ffff,Espoo,Karakallio,200.0,200.0,431.0,371.0,231.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968891ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
8a089968cac7fff,Espoo,Karakallio,312.0,288.0,890.0,803.0,578.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c67fff,Espoo,Karakallio,2161.0,2146.0,2161.0,2146.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
8a089968d507fff,Espoo,Karakallio,663.0,635.0,1027.0,971.0,364.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c2dffff,Espoo,Karakallio,360.0,360.0,360.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c64ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0
8a089968c60ffff,Espoo,Karakallio,835.0,835.0,1676.0,1530.0,841.0,695.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089968dd97fff,Espoo,Karakallio,942.0,835.0,1957.0,1691.0,1015.0,856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888a7fff,Espoo,Karakallio,1950.0,1950.0,1950.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d787fff,Espoo,Karakallio,183.0,150.0,1518.0,1417.0,1335.0,1267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d637fff,Espoo,Karakallio,157.0,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dc1ffff,Espoo,Karakallio,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c61ffff,Espoo,Karakallio,40.0,0.0,155.0,155.0,115.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d477fff,Espoo,Karakallio,371.0,371.0,1564.0,1312.0,1193.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968cacffff,Espoo,Karakallio,450.0,450.0,1753.0,1707.0,1303.0,1257.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0
8a089968c36ffff,Espoo,Karakallio,437.0,437.0,1227.0,1218.0,790.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968880ffff,Espoo,Karakallio,1941.0,1905.0,1941.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968dcb7fff,Espoo,Karakallio,288.0,200.0,1306.0,1125.0,1018.0,925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c28ffff,Espoo,Karakallio,3855.0,0.0,5616.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968882ffff,Espoo,Karakallio,2025.0,2025.0,2025.0,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688127fff,Espoo,Karakallio,2296.0,2148.0,2404.0,2210.0,108.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c3b7fff,Espoo,Karakallio,5293.0,5293.0,5597.0,5597.0,304.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a0899688c6ffff,Espoo,Karakallio,1639.0,1639.0,1639.0,1639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a08996888affff,Espoo,Karakallio,687.0,0.0,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d447fff,Espoo,Karakallio,200.0,200.0,1925.0,1773.0,1725.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968c267fff,Espoo,Karakallio,501.0,501.0,1781.0,1697.0,1280.0,1196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8a089968d517fff,Espoo,Karakallio,235.0,235.0,1910.0,1738.0,1675.0,1503.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
8a089968d56ffff,Espoo,Karakallio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0
